group_no,attempt_no,turn_no,num_action,duration,num_add,num_del,num_edit,freq_add,freq_del
23,7,38,2,11.044999999999959,2,0,2,1.0,0.0
23,7,39,2,6.852000000000203,2,0,2,1.0,0.0
23,7,40,7,8.170999999999822,1,0,1,1.0,0.0
23,8,40,56,69.78500000000008,2,0,2,1.0,0.0
23,8,41,2,9.251999999999953,2,0,2,1.0,0.0
23,8,42,2,16.156000000000063,2,0,2,1.0,0.0
23,8,43,2,25.136999999999944,2,0,2,1.0,0.0
23,8,44,7,9.494000000000142,1,0,1,1.0,0.0
23,9,44,3,25.183999999999855,2,0,2,1.0,0.0
23,9,45,2,59.388999999999896,1,1,2,0.5,0.5
23,9,46,2,16.9670000000001,2,0,2,1.0,0.0
23,9,47,2,24.13700000000017,2,0,2,1.0,0.0
23,9,48,2,20.075999999999794,2,0,2,1.0,0.0
23,9,49,7,8.347999999999956,1,0,1,1.0,0.0
23,10,49,2,47.89700000000016,2,0,2,1.0,0.0
23,10,50,2,43.284999999999854,1,1,2,0.5,0.5
23,10,51,2,10.970000000000027,1,1,2,0.5,0.5
23,10,52,2,16.08900000000017,2,0,2,1.0,0.0
23,10,53,2,9.31399999999985,1,1,2,0.5,0.5
23,10,54,4,23.76800000000003,2,0,2,1.0,0.0
23,10,55,2,9.343000000000075,1,1,2,0.5,0.5
23,10,56,2,13.702999999999975,2,0,2,1.0,0.0
23,10,57,2,87.21600000000012,1,1,2,0.5,0.5
23,10,58,2,34.483999999999924,1,1,2,0.5,0.5
23,10,59,2,8.576000000000022,1,1,2,0.5,0.5
23,10,60,2,71.11299999999983,2,0,2,1.0,0.0
23,10,61,10,13.689000000000078,0,1,1,0.0,1.0
23,11,61,4,34.830999999999904,2,0,2,1.0,0.0
23,11,62,3,15.883000000000038,1,1,2,0.5,0.5
23,11,63,2,17.588000000000193,2,0,2,1.0,0.0
23,11,64,13,59.682999999999765,1,1,2,0.5,0.5
23,11,65,1,12.798999999999978,1,0,1,1.0,0.0
23,11,66,2,11.937000000000126,1,1,2,0.5,0.5
23,11,67,2,13.740999999999985,1,1,2,0.5,0.5
23,11,68,2,5.889000000000124,1,1,2,0.5,0.5
23,11,69,6,3.3539999999998145,0,0,0,-1.0,2.0
23,12,69,5,63.062000000000126,1,1,2,0.5,0.5
23,12,70,2,5.226000000000113,1,1,2,0.5,0.5
23,12,71,2,14.08199999999988,1,1,2,0.5,0.5
23,12,72,2,7.884999999999991,1,1,2,0.5,0.5
23,12,73,2,39.25899999999979,1,1,2,0.5,0.5
23,12,74,2,32.43600000000015,1,1,2,0.5,0.5
23,12,75,2,58.17100000000005,1,1,2,0.5,0.5
23,12,76,2,9.579999999999927,1,1,2,0.5,0.5
23,12,77,2,21.307999999999993,1,1,2,0.5,0.5
23,12,78,2,52.75900000000024,1,1,2,0.5,0.5
23,12,79,6,25.59999999999991,0,0,0,-1.0,2.0
24,1,1,11,104.345,2,0,2,1.0,0.0
24,1,2,4,94.59699999999998,2,0,2,1.0,0.0
24,1,3,2,15.746000000000038,2,0,2,1.0,0.0
24,1,4,2,8.647999999999996,2,0,2,1.0,0.0
24,1,5,11,26.900000000000006,1,0,1,1.0,0.0
24,2,5,4,75.233,2,0,2,1.0,0.0
24,2,6,3,40.03399999999999,2,0,2,1.0,0.0
24,2,7,2,15.309000000000026,2,0,2,1.0,0.0
24,2,8,2,16.92199999999997,2,0,2,1.0,0.0
24,2,9,2,10.795000000000016,2,0,2,1.0,0.0
24,2,10,4,16.718999999999994,2,0,2,1.0,0.0
24,2,11,6,7.8209999999999695,0,0,0,-1.0,2.0
24,3,11,4,33.94200000000001,2,0,2,1.0,0.0
24,3,12,2,16.673000000000002,2,0,2,1.0,0.0
24,3,13,2,7.459000000000003,2,0,2,1.0,0.0
24,3,14,2,11.52600000000001,2,0,2,1.0,0.0
24,3,15,3,6.0709999999999695,2,0,2,1.0,0.0
24,3,16,8,17.559000000000026,0,0,0,-1.0,2.0
24,4,16,3,42.702,2,0,2,1.0,0.0
24,4,17,2,14.34699999999998,2,0,2,1.0,0.0
24,4,18,2,27.134000000000015,2,0,2,1.0,0.0
24,4,19,2,11.651000000000067,2,0,2,1.0,0.0
24,4,20,2,19.399,2,0,2,1.0,0.0
24,4,21,6,3.7899999999999636,0,0,0,-1.0,2.0
24,5,21,5,56.47099999999989,2,0,2,1.0,0.0
24,5,22,2,34.738000000000056,1,1,2,0.5,0.5
24,5,23,2,37.04600000000005,2,0,2,1.0,0.0
24,5,24,2,19.771999999999935,1,1,2,0.5,0.5
24,5,25,2,9.225000000000023,2,0,2,1.0,0.0
24,5,26,2,11.146000000000072,1,1,2,0.5,0.5
24,5,27,2,5.503999999999905,1,1,2,0.5,0.5
24,5,28,2,13.34800000000007,2,0,2,1.0,0.0
24,5,29,10,19.081999999999994,1,0,1,1.0,0.0
24,6,29,3,25.664999999999964,2,0,2,1.0,0.0
24,6,30,3,30.573999999999955,2,0,2,1.0,0.0
24,6,31,3,12.081000000000017,1,1,2,0.5,0.5
24,6,32,3,12.873000000000047,1,1,2,0.5,0.5
24,6,33,4,11.325000000000045,1,1,2,0.5,0.5
24,6,34,2,28.003999999999905,2,0,2,1.0,0.0
24,6,35,2,10.429000000000087,1,1,2,0.5,0.5
24,6,36,2,10.260999999999967,2,0,2,1.0,0.0
24,6,37,3,32.94399999999996,1,1,2,0.5,0.5
24,6,38,2,26.439000000000078,2,0,2,1.0,0.0
24,6,39,2,6.111000000000104,1,1,2,0.5,0.5
24,6,40,2,8.924999999999955,1,1,2,0.5,0.5
24,6,41,6,3.0119999999999436,0,0,0,-1.0,2.0
24,7,41,3,30.301999999999907,2,0,2,1.0,0.0
24,7,42,2,15.304000000000087,1,1,2,0.5,0.5
24,7,43,2,5.179999999999836,1,1,2,0.5,0.5
24,7,44,2,14.12700000000018,2,0,2,1.0,0.0
24,7,45,2,30.263999999999896,1,1,2,0.5,0.5
24,7,46,2,12.86200000000008,2,0,2,1.0,0.0
24,7,47,2,5.875,1,1,2,0.5,0.5
24,7,48,2,32.59899999999993,1,1,2,0.5,0.5
24,7,49,3,18.746000000000095,2,0,2,1.0,0.0
24,7,50,4,41.90599999999995,2,0,2,1.0,0.0
24,7,51,2,11.548999999999978,1,1,2,0.5,0.5
24,7,52,6,8.083000000000084,0,0,0,-1.0,2.0
24,8,52,27,37.172000000000025,0,0,0,-1.0,2.0
24,9,52,31,52.88599999999974,2,0,2,1.0,0.0
24,9,53,12,45.674000000000206,2,0,2,1.0,0.0
24,9,54,27,62.2650000000001,1,1,2,0.5,0.5
24,9,55,2,24.39599999999973,2,0,2,1.0,0.0
24,9,56,2,43.10200000000009,2,0,2,1.0,0.0
24,9,57,7,23.49000000000001,1,0,1,1.0,0.0
24,10,57,3,40.930000000000064,2,0,2,1.0,0.0
24,10,58,2,5.845000000000027,2,0,2,1.0,0.0
24,10,59,2,14.297000000000025,2,0,2,1.0,0.0
24,10,60,2,9.0,2,0,2,1.0,0.0
24,10,61,2,6.111999999999853,2,0,2,1.0,0.0
24,10,62,9,14.091000000000122,0,0,0,-1.0,2.0
25,1,1,6,78.009,1,1,2,0.5,0.5
25,1,2,7,99.62899999999998,2,0,2,1.0,0.0
25,1,3,3,98.19200000000001,2,0,2,1.0,0.0
25,1,4,3,36.55799999999999,2,0,2,1.0,0.0
25,1,5,2,45.188999999999965,1,1,2,0.5,0.5
25,1,6,3,106.54900000000004,0,2,2,0.0,1.0
25,1,7,2,14.513000000000034,2,0,2,1.0,0.0
25,1,8,2,20.286,2,0,2,1.0,0.0
25,1,9,13,79.58900000000006,1,0,1,1.0,0.0
25,2,9,5,66.00599999999997,2,0,2,1.0,0.0
25,2,10,2,49.966999999999985,1,1,2,0.5,0.5
25,2,11,2,4.352999999999952,2,0,2,1.0,0.0
25,2,12,2,15.813000000000102,2,0,2,1.0,0.0
25,2,13,2,7.596999999999866,2,0,2,1.0,0.0
25,2,14,7,16.068000000000097,1,0,1,1.0,0.0
25,3,14,2,36.73300000000006,2,0,2,1.0,0.0
25,3,15,2,17.84199999999987,2,0,2,1.0,0.0
25,3,16,2,20.353000000000065,2,0,2,1.0,0.0
25,3,17,2,19.076999999999998,2,0,2,1.0,0.0
25,3,18,7,15.81499999999994,1,0,1,1.0,0.0
25,4,18,2,55.72199999999998,2,0,2,1.0,0.0
25,4,19,2,37.55000000000007,2,0,2,1.0,0.0
25,4,20,2,19.911000000000058,0,2,2,0.0,1.0
25,4,21,3,60.091999999999985,2,0,2,1.0,0.0
25,4,22,2,20.471999999999866,1,1,2,0.5,0.5
25,4,23,2,6.8940000000000055,1,1,2,0.5,0.5
25,4,24,2,31.595000000000027,2,0,2,1.0,0.0
25,4,25,2,92.53600000000006,1,1,2,0.5,0.5
25,4,26,1,16.44600000000014,1,0,1,1.0,0.0
25,4,27,2,7.7439999999999145,1,1,2,0.5,0.5
25,4,28,2,53.863000000000056,0,1,1,0.0,1.0
25,4,29,2,35.46399999999994,2,0,2,1.0,0.0
25,4,30,2,83.05400000000009,2,0,2,1.0,0.0
25,4,31,2,89.82899999999972,1,1,2,0.5,0.5
25,4,32,2,34.9820000000002,1,1,2,0.5,0.5
25,4,33,2,45.86500000000001,1,1,2,0.5,0.5
25,4,34,2,68.75,1,1,2,0.5,0.5
25,4,35,2,20.771999999999935,1,1,2,0.5,0.5
25,4,36,2,125.81499999999983,1,1,2,0.5,0.5
25,4,37,7,48.10300000000029,0,1,1,0.0,1.0
25,5,37,2,20.561999999999898,2,0,2,1.0,0.0
25,5,38,2,2.4699999999998,2,0,2,1.0,0.0
25,5,39,1,9.301000000000158,1,0,1,1.0,0.0
25,5,40,2,5.6870000000001255,2,0,2,1.0,0.0
25,5,41,1,2.5269999999998163,0,1,1,0.0,1.0
25,5,42,2,15.651000000000067,2,0,2,1.0,0.0
25,5,43,11,38.319999999999936,1,0,1,1.0,0.0
26,1,1,14,155.31699999999998,1,1,2,0.5,0.5
26,1,2,9,29.000999999999976,2,0,2,1.0,0.0
26,1,3,4,57.509000000000015,2,0,2,1.0,0.0
26,1,4,1,18.567000000000007,1,0,1,1.0,0.0
26,1,5,2,6.146999999999991,2,0,2,1.0,0.0
26,1,6,2,8.232000000000028,1,0,1,1.0,0.0
26,1,7,12,80.58699999999999,1,0,1,1.0,0.0
26,2,7,3,43.423,1,1,2,0.5,0.5
26,2,8,2,9.442999999999984,2,0,2,1.0,0.0
26,2,9,3,40.12099999999998,2,0,2,1.0,0.0
26,2,10,3,12.006000000000029,1,1,2,0.5,0.5
26,2,11,2,14.70399999999995,2,0,2,1.0,0.0
26,2,12,7,17.099000000000046,2,0,2,1.0,0.0
26,2,13,2,4.3700000000000045,1,0,1,1.0,0.0
26,2,14,2,26.710999999999956,1,1,2,0.5,0.5
26,2,15,1,0.12999999999999545,1,0,1,1.0,0.0
26,2,16,7,16.05200000000002,1,1,2,0.5,0.5
26,2,17,1,7.177000000000021,0,1,1,0.0,1.0
26,2,18,2,8.617000000000075,1,1,2,0.5,0.5
26,2,19,3,28.291999999999916,0,1,1,0.0,1.0
26,2,20,2,1.6929999999999836,2,0,2,1.0,0.0
26,2,21,2,13.604000000000042,1,1,2,0.5,0.5
26,2,22,1,6.3700000000000045,0,1,1,0.0,1.0
26,2,23,2,5.84699999999998,0,2,2,0.0,1.0
26,2,24,2,21.937000000000012,2,0,2,1.0,0.0
26,2,25,2,7.115000000000009,1,1,2,0.5,0.5
26,2,26,1,23.247999999999934,0,1,1,0.0,1.0
26,2,27,2,3.691000000000031,2,0,2,1.0,0.0
26,2,28,1,0.9099999999999682,0,1,1,0.0,1.0
26,2,29,2,201.70399999999995,1,1,2,0.5,0.5
26,2,30,14,59.361000000000104,0,2,2,0.0,1.0
26,2,31,2,67.69200000000001,2,0,2,1.0,0.0
26,2,32,2,50.521999999999935,0,2,2,0.0,1.0
26,2,33,2,31.711000000000013,1,1,2,0.5,0.5
26,2,34,2,13.646999999999935,2,0,2,1.0,0.0
26,2,35,2,45.25999999999999,0,2,2,0.0,1.0
26,2,36,9,49.30400000000009,2,0,2,1.0,0.0
26,2,37,6,11.139000000000124,0,0,0,-1.0,2.0
26,3,37,20,30.266999999999825,1,0,1,1.0,0.0
26,3,38,2,1.8390000000001692,2,0,2,1.0,0.0
26,3,39,5,16.345000000000027,2,0,2,1.0,0.0
26,3,40,1,3.395999999999958,1,0,1,1.0,0.0
26,3,41,7,30.62299999999982,2,0,2,1.0,0.0
26,3,42,4,2.2610000000001946,1,0,1,1.0,0.0
26,3,43,3,63.559999999999945,0,2,2,0.0,1.0
26,3,44,7,85.01699999999983,1,1,2,0.5,0.5
26,3,45,2,47.30100000000016,1,1,2,0.5,0.5
26,3,46,2,1.8460000000000036,1,1,2,0.5,0.5
26,3,47,2,58.05600000000004,0,2,2,0.0,1.0
26,3,48,2,2.701999999999771,2,0,2,1.0,0.0
26,3,49,1,30.61900000000037,0,1,1,0.0,1.0
26,3,50,2,13.516999999999825,2,0,2,1.0,0.0
26,3,51,6,7.2289999999998145,0,0,0,-1.0,2.0
26,4,51,1,12.240000000000009,0,0,0,-1.0,2.0
27,1,1,9,129.50799999999998,1,1,2,0.5,0.5
27,1,2,4,69.61400000000003,2,0,2,1.0,0.0
27,1,3,2,26.238999999999976,2,0,2,1.0,0.0
27,1,4,2,30.50200000000001,2,0,2,1.0,0.0
27,1,5,2,49.42599999999999,2,0,2,1.0,0.0
27,1,6,11,82.37700000000001,1,0,1,1.0,0.0
27,2,6,5,93.72500000000002,1,1,2,0.5,0.5
27,2,7,2,5.360000000000014,2,0,2,1.0,0.0
27,2,8,1,37.46199999999993,1,0,1,1.0,0.0
27,2,9,2,6.600999999999999,2,0,2,1.0,0.0
27,2,10,2,5.591000000000008,0,1,1,0.0,1.0
27,2,11,2,32.577,1,1,2,0.5,0.5
27,2,12,2,18.237999999999943,2,0,2,1.0,0.0
27,2,13,2,34.72600000000011,2,0,2,1.0,0.0
27,2,14,2,5.1059999999999945,1,1,2,0.5,0.5
27,2,15,2,24.458999999999946,2,0,2,1.0,0.0
27,2,16,3,37.74800000000005,2,0,2,1.0,0.0
27,2,17,7,16.303999999999974,0,0,0,-1.0,2.0
27,3,17,2,72.1110000000001,1,1,2,0.5,0.5
27,3,18,3,23.47199999999998,1,1,2,0.5,0.5
27,3,19,2,37.30199999999991,2,0,2,1.0,0.0
27,3,20,2,15.048000000000002,2,0,2,1.0,0.0
27,3,21,2,27.385999999999967,1,1,2,0.5,0.5
27,3,22,2,55.32299999999998,2,0,2,1.0,0.0
27,3,23,2,26.006999999999948,1,1,2,0.5,0.5
27,3,24,2,22.07900000000018,2,0,2,1.0,0.0
27,3,25,2,18.67599999999993,1,1,2,0.5,0.5
27,3,26,2,21.0920000000001,2,0,2,1.0,0.0
27,3,27,6,12.17599999999993,0,0,0,-1.0,2.0
27,4,27,2,20.173999999999978,1,1,2,0.5,0.5
27,4,28,2,14.816000000000031,2,0,2,1.0,0.0
27,4,29,1,15.174999999999955,1,0,1,1.0,0.0
27,4,30,2,2.826999999999998,1,1,2,0.5,0.5
27,4,31,1,6.8530000000000655,0,1,1,0.0,1.0
27,4,32,2,18.395999999999958,1,1,2,0.5,0.5
27,4,33,1,0.8509999999998854,1,0,1,1.0,0.0
27,4,34,2,30.723000000000184,2,0,2,1.0,0.0
27,4,35,1,12.02299999999991,1,0,1,1.0,0.0
27,4,36,2,7.113000000000056,2,0,2,1.0,0.0
27,4,37,2,11.18899999999985,1,1,2,0.5,0.5
27,4,38,2,13.46400000000017,1,1,2,0.5,0.5
27,4,39,2,13.27299999999991,1,1,2,0.5,0.5
27,4,40,2,7.429000000000087,2,0,2,1.0,0.0
27,4,41,4,42.61699999999996,1,1,2,0.5,0.5
27,4,42,2,19.238000000000056,1,1,2,0.5,0.5
27,4,43,2,20.34699999999998,1,1,2,0.5,0.5
27,4,44,7,30.378999999999905,1,0,1,1.0,0.0
27,5,44,12,72.05300000000011,2,0,2,1.0,0.0
27,5,45,1,11.801999999999907,1,0,1,1.0,0.0
27,5,46,2,11.473999999999933,1,1,2,0.5,0.5
27,5,47,1,4.039999999999964,1,0,1,1.0,0.0
27,5,48,2,13.162000000000035,1,1,2,0.5,0.5
27,5,49,2,13.75500000000011,1,1,2,0.5,0.5
27,5,50,2,26.047000000000025,1,1,2,0.5,0.5
27,5,51,2,17.736999999999853,2,0,2,1.0,0.0
27,5,52,2,31.253999999999905,1,1,2,0.5,0.5
27,5,53,2,9.126000000000204,1,1,2,0.5,0.5
27,5,54,2,48.23000000000002,2,0,2,1.0,0.0
27,5,55,2,9.208000000000084,1,1,2,0.5,0.5
27,5,56,2,19.22499999999991,1,1,2,0.5,0.5
27,5,57,2,22.992999999999938,2,0,2,1.0,0.0
27,5,58,9,17.32899999999995,0,0,0,-1.0,2.0
27,6,58,15,35.358999999999924,1,1,2,0.5,0.5
27,6,59,2,30.626000000000204,2,0,2,1.0,0.0
27,6,60,3,28.723000000000184,0,2,2,0.0,1.0
27,6,61,2,17.98799999999983,2,0,2,1.0,0.0
27,6,62,2,25.86299999999983,1,1,2,0.5,0.5
27,6,63,2,5.750999999999976,1,1,2,0.5,0.5
27,6,64,2,21.769999999999982,2,0,2,1.0,0.0
27,6,65,2,10.332000000000107,2,0,2,1.0,0.0
27,6,66,8,50.08600000000024,1,0,1,1.0,0.0
27,6,67,2,11.845999999999776,2,0,2,1.0,0.0
27,6,68,8,11.066000000000031,1,0,1,1.0,0.0
28,1,1,14,98.4,2,0,2,1.0,0.0
28,1,2,2,38.887,2,0,2,1.0,0.0
28,1,3,2,20.86499999999998,2,0,2,1.0,0.0
28,1,4,4,24.185000000000002,2,0,2,1.0,0.0
28,1,5,6,32.298,1,1,2,0.5,0.5
28,1,6,3,11.201999999999998,0,0,0,-1.0,2.0
28,2,6,12,44.697,2,0,2,1.0,0.0
28,2,7,2,2.781000000000006,1,0,1,1.0,0.0
28,2,8,2,16.783000000000015,2,0,2,1.0,0.0
28,2,9,2,19.49399999999997,1,1,2,0.5,0.5
28,2,10,2,3.9600000000000364,1,1,2,0.5,0.5
28,2,11,2,15.303999999999974,2,0,2,1.0,0.0
28,2,12,2,28.25999999999999,2,0,2,1.0,0.0
28,2,13,7,15.898000000000025,1,0,1,1.0,0.0
28,3,13,2,18.636999999999944,1,0,1,1.0,0.0
28,3,14,2,1.1370000000000573,2,0,2,1.0,0.0
28,3,15,2,11.645000000000039,2,0,2,1.0,0.0
28,3,16,2,1.5869999999999322,1,1,2,0.5,0.5
28,3,17,2,9.16900000000004,2,0,2,1.0,0.0
28,3,18,2,1.700999999999965,1,1,2,0.5,0.5
28,3,19,1,2.7280000000000086,1,0,1,1.0,0.0
28,3,20,2,11.956000000000017,2,0,2,1.0,0.0
28,3,21,7,12.121999999999957,0,1,1,0.0,1.0
28,4,21,3,16.239000000000033,1,1,2,0.5,0.5
28,4,22,2,11.780999999999949,1,0,1,1.0,0.0
28,4,23,2,2.543000000000063,1,1,2,0.5,0.5
28,4,24,1,4.305999999999983,1,0,1,1.0,0.0
28,4,25,2,14.454999999999984,1,1,2,0.5,0.5
28,4,26,1,1.4449999999999932,1,0,1,1.0,0.0
28,4,27,2,8.480999999999995,1,1,2,0.5,0.5
28,4,28,1,13.075000000000045,1,0,1,1.0,0.0
28,4,29,2,10.47199999999998,2,0,2,1.0,0.0
28,4,30,1,7.470000000000027,1,0,1,1.0,0.0
28,4,31,2,2.3559999999999945,2,0,2,1.0,0.0
28,4,32,6,5.6749999999999545,0,0,0,-1.0,2.0
28,5,32,2,17.186000000000035,2,0,2,1.0,0.0
28,5,33,2,19.759000000000015,1,1,2,0.5,0.5
28,5,34,2,4.817999999999984,1,1,2,0.5,0.5
28,5,35,9,27.430000000000064,2,0,2,1.0,0.0
28,5,36,2,13.24899999999991,2,0,2,1.0,0.0
28,5,37,1,7.706999999999994,0,1,1,0.0,1.0
28,5,38,2,3.6240000000000236,2,0,2,1.0,0.0
28,5,39,1,8.467999999999961,1,0,1,1.0,0.0
28,5,40,2,9.475999999999999,0,2,2,0.0,1.0
28,5,41,1,0.48500000000001364,1,0,1,1.0,0.0
28,5,42,2,7.812999999999988,1,1,2,0.5,0.5
28,5,43,1,1.2440000000000282,1,0,1,1.0,0.0
28,5,44,6,6.538000000000011,1,0,1,1.0,0.0
29,1,1,10,123.59299999999999,2,0,2,1.0,0.0
29,1,2,2,29.27000000000001,1,1,2,0.5,0.5
29,1,3,2,5.9909999999999854,2,0,2,1.0,0.0
29,1,4,1,12.580000000000013,0,1,1,0.0,1.0
29,1,5,2,18.27400000000003,2,0,2,1.0,0.0
29,1,6,1,0.4919999999999618,1,0,1,1.0,0.0
29,1,7,2,16.868000000000023,2,0,2,1.0,0.0
29,1,8,14,49.59699999999995,1,0,1,1.0,0.0
29,2,8,3,19.67700000000002,2,0,2,1.0,0.0
29,2,9,6,47.831999999999994,1,1,2,0.5,0.5
29,2,10,2,8.771999999999991,1,1,2,0.5,0.5
29,2,11,3,41.99600000000004,2,0,2,1.0,0.0
29,2,12,2,6.242999999999995,2,0,2,1.0,0.0
29,2,13,1,9.978999999999985,1,0,1,1.0,0.0
29,2,14,2,17.00999999999999,1,1,2,0.5,0.5
29,2,15,1,9.09699999999998,1,0,1,1.0,0.0
29,2,16,3,60.93600000000009,2,0,2,1.0,0.0
29,2,17,6,14.870999999999981,0,0,0,-1.0,2.0
29,3,17,3,33.819999999999936,2,0,2,1.0,0.0
29,3,18,3,28.293000000000006,1,1,2,0.5,0.5
29,3,19,2,56.347000000000094,1,1,2,0.5,0.5
29,3,20,2,18.049999999999955,1,1,2,0.5,0.5
29,3,21,3,9.711999999999989,1,1,2,0.5,0.5
29,3,22,2,14.187999999999988,1,1,2,0.5,0.5
29,3,23,2,3.0179999999999154,1,1,2,0.5,0.5
29,3,24,2,20.39300000000003,1,1,2,0.5,0.5
29,3,25,2,23.986000000000104,2,0,2,1.0,0.0
29,3,26,2,12.371999999999957,2,0,2,1.0,0.0
29,3,27,2,5.697000000000003,2,0,2,1.0,0.0
29,3,28,2,20.301999999999907,1,1,2,0.5,0.5
29,3,29,7,13.057000000000016,1,0,1,1.0,0.0
29,4,29,1,9.094000000000051,1,0,1,1.0,0.0
29,4,30,2,0.30700000000001637,0,2,2,0.0,1.0
29,4,31,2,0.018000000000029104,0,2,2,0.0,1.0
29,4,32,2,0.03300000000001546,0,2,2,0.0,1.0
29,4,33,1,0.009999999999990905,0,1,1,0.0,1.0
29,4,34,2,7.8419999999999845,1,1,2,0.5,0.5
29,4,35,1,1.774000000000001,0,1,1,0.0,1.0
29,4,36,2,2.9139999999999873,2,0,2,1.0,0.0
29,4,37,1,7.303999999999974,1,0,1,1.0,0.0
29,4,38,2,8.896000000000072,2,0,2,1.0,0.0
29,4,39,1,4.777999999999906,1,0,1,1.0,0.0
29,4,40,2,18.041000000000054,2,0,2,1.0,0.0
29,4,41,2,17.866999999999962,0,2,2,0.0,1.0
29,4,42,1,20.65400000000011,1,0,1,1.0,0.0
29,4,43,2,5.405999999999835,2,0,2,1.0,0.0
29,4,44,2,21.46300000000008,1,1,2,0.5,0.5
29,4,45,2,44.28499999999997,0,2,2,0.0,1.0
29,4,46,2,15.793999999999983,2,0,2,1.0,0.0
29,4,47,1,2.9340000000000828,0,1,1,0.0,1.0
29,4,48,2,25.930999999999926,2,0,2,1.0,0.0
29,4,49,8,18.649999999999977,0,1,1,0.0,1.0
29,5,49,2,12.311000000000035,2,0,2,1.0,0.0
29,5,50,3,27.641000000000076,2,0,2,1.0,0.0
29,5,51,1,9.67899999999986,0,1,1,0.0,1.0
29,5,52,2,8.55800000000022,1,1,2,0.5,0.5
29,5,53,2,10.69199999999978,2,0,2,1.0,0.0
29,5,54,2,3.8940000000000055,2,0,2,1.0,0.0
29,5,55,1,0.5150000000001,0,1,1,0.0,1.0
29,5,56,2,22.472999999999956,1,1,2,0.5,0.5
29,5,57,1,0.7889999999999873,1,0,1,1.0,0.0
29,5,58,2,6.788000000000011,1,1,2,0.5,0.5
29,5,59,1,1.0389999999999873,0,1,1,0.0,1.0
29,5,60,2,1.0730000000000928,1,1,2,0.5,0.5
29,5,61,1,6.260999999999967,1,0,1,1.0,0.0
29,5,62,2,0.8599999999999,1,1,2,0.5,0.5
29,5,63,2,8.638000000000147,0,2,2,0.0,1.0
29,5,64,1,0.0829999999998563,0,1,1,0.0,1.0
29,5,65,2,7.0150000000001,2,0,2,1.0,0.0
29,5,66,2,11.301999999999907,2,0,2,1.0,0.0
29,5,67,10,15.907000000000153,1,0,1,1.0,0.0
29,6,67,10,44.70399999999995,2,0,2,1.0,0.0
29,6,68,3,26.9079999999999,2,0,2,1.0,0.0
29,6,69,2,3.964999999999918,2,0,2,1.0,0.0
29,6,70,2,17.657000000000153,1,1,2,0.5,0.5
29,6,71,2,2.6269999999999527,1,1,2,0.5,0.5
29,6,72,1,7.253999999999905,1,0,1,1.0,0.0
29,6,73,2,9.338000000000193,1,1,2,0.5,0.5
29,6,74,1,3.3510000000001128,1,0,1,1.0,0.0
29,6,75,2,25.465999999999894,1,1,2,0.5,0.5
29,6,76,15,24.489000000000033,2,0,2,1.0,0.0
29,6,77,7,14.75,0,1,1,0.0,1.0
30,1,1,6,54.955999999999996,1,1,2,0.5,0.5
30,1,2,4,44.192,1,0,1,1.0,0.0
30,1,3,2,4.5789999999999935,1,1,2,0.5,0.5
30,1,4,1,1.2950000000000017,0,1,1,0.0,1.0
30,1,5,2,18.78800000000001,2,0,2,1.0,0.0
30,1,6,2,35.01399999999998,2,0,2,1.0,0.0
30,1,7,3,20.506,2,0,2,1.0,0.0
30,1,8,2,8.87100000000001,2,0,2,1.0,0.0
30,1,9,11,48.531000000000006,1,0,1,1.0,0.0
30,2,9,4,83.006,2,0,2,1.0,0.0
30,2,10,2,5.703000000000031,2,0,2,1.0,0.0
30,2,11,1,9.15100000000001,1,0,1,1.0,0.0
30,2,12,2,16.773999999999944,2,0,2,1.0,0.0
30,2,13,1,4.109999999999957,1,0,1,1.0,0.0
30,2,14,8,18.59800000000007,1,0,1,1.0,0.0
30,3,14,2,50.926999999999964,2,0,2,1.0,0.0
30,3,15,2,14.446000000000026,1,1,2,0.5,0.5
30,3,16,3,36.34500000000003,2,0,2,1.0,0.0
30,3,17,2,25.154999999999973,2,0,2,1.0,0.0
30,3,18,4,9.510000000000048,1,0,1,1.0,0.0
30,3,19,2,14.40100000000001,2,0,2,1.0,0.0
30,3,20,6,4.786999999999921,0,0,0,-1.0,2.0
30,4,20,2,41.61200000000008,2,0,2,1.0,0.0
30,4,21,5,14.447999999999865,2,0,2,1.0,0.0
30,4,22,2,16.290000000000077,2,0,2,1.0,0.0
30,4,23,1,8.29200000000003,1,0,1,1.0,0.0
30,4,24,2,1.7799999999999727,2,0,2,1.0,0.0
30,4,25,6,4.91700000000003,0,0,0,-1.0,2.0
30,5,25,4,31.741999999999962,2,0,2,1.0,0.0
30,5,26,8,35.30600000000004,2,0,2,1.0,0.0
30,5,27,12,17.955999999999904,2,0,2,1.0,0.0
30,5,28,1,18.254000000000133,1,0,1,1.0,0.0
30,5,29,2,12.913000000000011,1,1,2,0.5,0.5
30,5,30,3,8.073999999999955,1,0,1,1.0,0.0
30,5,31,10,14.986999999999966,1,0,1,1.0,0.0
30,6,31,6,73.80100000000004,2,0,2,1.0,0.0
30,6,32,2,24.61599999999987,2,0,2,1.0,0.0
30,6,33,22,60.90700000000015,1,0,1,1.0,0.0
30,6,34,2,5.398999999999887,1,1,2,0.5,0.5
30,6,35,2,50.384000000000015,1,0,1,1.0,0.0
30,6,36,19,70.92700000000002,1,1,2,0.5,0.5
30,6,37,2,21.6400000000001,2,0,2,1.0,0.0
30,6,38,5,20.277999999999793,0,0,0,-1.0,2.0
