team_no	start	end	attempt_no	turn_no	event_no	subject	verb	object
7	1496.952	1496.952	17	94	1120	T	submits	cost=29 (opt_cost=22)
7	1496.962	1496.962	17	94	1122	B	presses	submit (enabled)
7	1497.178	1497.178	17	94	1124	B	presses	submit (enabled)
7	1497.379	1497.379	17	94	1126	B	presses	submit (enabled)
7	1497.557	1497.557	17	94	1127	R	shows	talking emotion
7	1497.559	1497.559	17	94	1128	R	shows	up_left gesture
7	1497.562	1497.562	17	94	1130	B	presses	submit (enabled)
7	1497.681	1497.681	17	94	1131	R	says	You are not that far from the minimum; the difference is only 7 Francs. I am sure you can do it.
7	1497.762	1497.762	17	94	1134	B	presses	submit (enabled)
7	1501.487	1501.487	18	94	1137	A	presses	compare (enabled)
7	1501.963	1501.963	18	94	1139	A	presses	compare (enabled)
7	1516.879	1516.879	18	94	1143	B	adds	Gallen-Davos (8-9)
7	1522.087	1522.087	18	94	1145	B	adds	Zermatt-Davos (4-9)
7	1525.496	1525.496	18	95	1147	A	adds	Zermatt-Montreux (4-6)
7	1526.931	1526.931	18	95	1149	A	adds	Montreux-Neuchatel (6-7)
7	1535.945	1535.945	18	96	1151	B	adds	Basel-Neuchatel (0-7)
7	1548.706	1548.706	18	96	1155	B	adds	Basel-Bern (0-3)
7	1552.967	1552.967	18	97	1157	A	adds	Zurich-Bern (2-3)
7	1555.719	1555.719	18	97	1159	A	adds	Luzern-Zurich (1-2)
7	1560.930	1560.930	18	98	1161	B	adds	Interlaken-Bern (5-3)
7	1562.745	1562.745	18	98	1163	B	presses	submit (enabled)
7	1563.477	1563.477	18	98	1165	A	presses	submit (enabled)
7	1563.583	1563.583	18	98	1166	T	submits	cost=25 (opt_cost=22)
7	1564.294	1564.294	18	98	1167	R	shows	talking emotion
7	1564.298	1564.298	18	98	1168	R	shows	up_left gesture
7	1564.426	1564.426	18	98	1169	R	says	You are not that far from the minimum; the difference is only 3 Francs. I am sure you can do it.
7	1581.443	1581.443	19	98	1171	A	presses	compare (enabled)
